gtin1,gtin2,true_label
7350088711705,7391603140396,0
7350116310382,7350116311952,0
7350116311174,7350116311945,0
735143004119,735143004355,0
735143004355,741587333487,0
736846549747,740642667482,0
736846549747,752385000600,0
736983891549,855036005426,0
736983891563,855036005426,0
736983891563,855036005983,0
736983894304,736983894311,0
737879722275,737879722299,0
738577912197,888670037515,0
739781523438,751901886438,0
739781523438,752697964546,0
739781523438,758918255318,0
739781523438,761759557602,0
739781523438,810067570022,0
739781523438,853303007012,0
739781523438,853303007029,0
739781523438,853303007296,0
739781523438,853303007524,0
739781523438,853303007678,0
740642667482,752385000600,0
740642667802,752385000600,0
741533913787,751035734223,0
741533913787,751035749814,0
741533913787,811961020460,0
741533913787,811961020484,0
741533913787,811961021382,0
742488100642,782069279312,0
744160200428,760194274150,0
744160200459,744160230012,0
7443018930052,7443018930120,0
7443018930052,888003187177,0
7443018930120,888003187177,0
745559818590,745559826205,0
745559818644,745559826304,0
745559818859,766204450231,0
745559818873,745559826304,0
745559822641,745559826052,0
745559822641,766204450217,0
745559826052,766204450217,0
745559826205,745559826786,0
746155802815,860004467953,0
746155812975,859336007944,0
746155812975,860534000194,0
746155828440,868657000053,0
746155828440,868657000060,0
746767286263,798235650229,0
747501843131,747501843216,0
747519482230,751901886438,0
747519482230,752697964546,0
747519482230,758918255318,0
747519482230,761759557602,0
747519482230,810067570022,0
747519482230,853303007012,0
747519482230,853303007029,0
747519482230,853303007296,0
747519482230,853303007524,0
747519482230,853303007678,0
747525200200,747525200323,0
747525200200,747525200644,0
747525200200,747525220062,0
747525200200,747525232065,0
747525200200,747525232126,0
747525200200,747525264042,0
747525200200,786173975047,0
747525200323,747525200644,0
747525200323,747525220062,0
747525200323,747525232065,0
747525200323,747525264042,0
747525200323,786173975047,0
747525200644,747525232126,0
747525200644,747525264042,0
747525220062,747525232065,0
747525220062,747525232126,0
747525220062,747525264042,0
747525220062,786173975047,0
747525232065,747525232126,0
747525232065,747525264042,0
747525232065,786173975047,0
747525232126,747525264042,0
747525232126,786173975047,0
747525264042,786173975047,0
747579441246,878980979124,0
748252097316,794504695519,0
748927062731,796520501843,0
749004114404,785357017382,0
749004114404,785357017399,0
751035017333,768786452511,0
751035734223,811961020460,0
751035734223,811961020484,0
751035734223,811961021382,0
751035749814,811961020460,0
751035749814,811961020484,0
751035749814,811961021382,0
751901631939,751901886438,0
751901631939,752697964546,0
751901631939,758918255318,0
751901631939,761759557602,0
751901631939,810067570022,0
751901631939,853303007012,0
751901631939,853303007029,0
751901631939,853303007296,0
751901631939,853303007524,0
751901631939,853303007678,0
751901886438,810067570022,0
751901886438,853303007005,0
751901886438,853303007012,0
751901886438,853303007029,0
751901886438,853303007166,0
751901886438,853303007524,0
751901886438,853303007678,0
752697964546,810067570022,0
752697964546,853303007005,0
752697964546,853303007012,0
752697964546,853303007029,0
752697964546,853303007166,0
752697964546,853303007524,0
752697964546,853303007678,0
752798349969,752798349976,0
752798349969,752798350002,0
752798349976,752798350002,0
752798487173,752798487197,0
752798487173,752798487203,0
752798487173,752798487210,0
752798487173,752798487234,0
752798487173,752798487241,0
752798487173,752798487258,0
752798487197,752798487203,0
752798487197,752798487210,0
752798487197,752798487234,0
752798487197,752798487241,0
752798487197,752798487258,0
752798487197,767870802423,0
752798487203,752798487210,0
752798487203,752798487234,0
752798487203,752798487241,0
752798487203,752798487258,0
752798487203,767870802423,0
752798487210,752798487234,0
752798487210,752798487241,0
752798487210,752798487258,0
752798487210,767870802423,0
752798487234,752798487241,0
752798487234,752798487258,0
752798487234,767870802423,0
752798487241,752798487258,0
752798487241,767870802423,0
752798487258,767870802423,0
753792002317,753792520002,0
754436584473,758763251923,0
758391122367,758391122398,0
758391122367,758391122480,0
758391122398,758391122480,0
758391122398,758391123388,0
758391122480,758391123388,0
758391265361,758391265385,0
758391265361,758391265392,0
758391265361,758391265408,0
758391265361,758391265422,0
758391265385,758391265392,0
758391265385,758391265408,0
758391265385,758391265422,0
758391265392,758391265408,0
758391265392,758391265422,0
758391265408,758391265422,0
758918255318,810067570022,0
758918255318,853303007005,0
758918255318,853303007012,0
758918255318,853303007029,0
758918255318,853303007166,0
758918255318,853303007524,0
758918255318,853303007678,0
759740727271,796258273326,0
7610097111072,8715600241846,0
7610097111072,8715600243444,0
7610097111072,8715600247398,0
7610097111270,8715600245868,0
7610097112079,8715600227604,0
7610097112079,8715600227611,0
7610097112079,8715600242553,0
7610097112079,8715600243390,0
7610097112079,8715600247374,0
7610097126342,8715600245868,0
7610173098303,7610173829167,0
7610200337375,7610200337511,0
7610200337375,7613312052976,0
7610200337399,7610200337511,0
7610200337399,7613312052976,0
7610200337481,7610200337511,0
7610200337481,7613312052976,0
7610491010193,7610491085535,0
7610491040992,7611575015158,0
7610491042941,7611575015158,0
7610867016712,7610867016743,0
7610867016712,7610867016750,0
7610867016712,7610867016996,0
7610867016712,7610867026308,0
7610867016712,7610867056992,0
7610867016743,7610867016996,0
7610867016743,7610867026605,0
7610867016743,7610867056992,0
7610867016750,7610867016996,0
7610867016750,7610867026605,0
7610867016750,7610867056992,0
7610867016996,7610867026308,0
7610867016996,7610867026605,0
7610867023987,7610867024007,0
7610867026308,7610867026605,0
7610867026308,7610867056992,0
7610867026605,7610867056992,0
7610900008452,7610900041640,0
7610900008452,7610900042562,0
7610900008452,7610900087006,0
7610900008452,7610900138890,0
7610900008452,7610900205028,0
7610900008452,7610900205165,0
7610900008452,7610900248872,0
7610900008452,7610900293049,0
7610900008452,7610900299201,0
7610900016259,7610900301485,0
7610900016259,7610900309306,0
7610900016259,7610900864317,0
7610900020089,7610900301485,0
7610900020089,7610900309306,0
7610900020089,7610900864317,0
7610900041640,7610900042562,0
7610900041640,7610900087006,0
7610900041640,7610900138890,0
7610900041640,7610900138906,0
7610900041640,7610900138913,0
7610900041640,7610900205028,0
7610900041640,7610900205165,0
7610900041640,7610900248872,0
7610900041640,7610900293049,0
7610900041640,7610900299201,0
7610900041640,7610900301638,0
7610900042562,7610900087006,0
7610900042562,7610900301638,0
7610900087006,7610900138890,0
7610900087006,7610900138906,0
7610900087006,7610900138913,0
7610900087006,7610900205028,0
7610900087006,7610900205165,0
7610900087006,7610900248872,0
7610900087006,7610900293049,0
7610900087006,7610900299201,0
7610900087006,7610900301638,0
7610900100514,7610900309283,0
7610900138890,7610900301638,0
7610900205028,7610900301638,0
7610900205165,7610900301638,0
7610900225989,7610900301485,0
7610900225989,7610900309306,0
7610900225989,7610900864317,0
7610900237654,7610900301485,0
7610900237654,7610900309306,0
7610900237654,7610900864317,0
7610900248872,7610900301638,0
7610900255542,7610900301485,0
7610900255542,7610900309306,0
7610900255542,7610900864317,0
7610900293049,7610900301638,0
7610900299201,7610900301638,0
7610900301485,7610900309306,0
7610900301485,7610900309672,0
7610900301485,7610900864317,0
7610900309306,7610900309672,0
7610900309672,7610900864317,0
7611612202084,7611612516273,0
7611612202084,7611612516297,0
7611612221375,7611612221580,0
7611612221375,7611612221627,0
7611612221375,7611612221658,0
7611612221375,7611612221771,0
7611612221375,7611612221788,0
7611612221375,7611612221795,0
7611612221375,7611612221801,0
7611612221375,7611612222204,0
7611612221580,7611612221603,0
7611612221580,7611612221658,0
7611612221580,7611612221771,0
7611612221580,7611612221788,0
7611612221580,7611612221795,0
7611612221580,7611612222204,0
7611612221603,7611612221627,0
7611612221603,7611612221658,0
7611612221603,7611612221771,0
7611612221603,7611612221788,0
7611612221603,7611612221795,0
7611612221603,7611612221801,0
7611612221603,7611612222204,0
7611612221627,7611612221658,0
7611612221627,7611612221771,0
7611612221627,7611612221788,0
7611612221627,7611612221795,0
7611612221627,7611612222204,0
7611612221658,7611612221771,0
7611612221658,7611612221788,0
7611612221658,7611612221801,0
7611612221658,7611612222204,0
7611612221726,7611612221979,0
7611612221733,7611612222389,0
7611612221771,7611612221795,0
7611612221771,7611612221801,0
7611612221771,7611612222204,0
7611612221788,7611612221795,0
7611612221788,7611612221801,0
7611612221788,7611612222204,0
7611612221795,7611612221801,0
7611612221795,7611612222204,0
7611612221801,7611612222204,0
7611612221818,7611612221986,0
7611612222167,7611612222198,0
7611612401173,7611612524933,0
7611612401173,7611612524957,0
7611612404020,7611612513081,0
7611612404037,7611612513364,0
7611612404044,7611612404341,0
7611612404044,7611612404433,0
7611612404051,7611612513722,0
7611612404051,7611612514729,0
7611612404112,7611612404228,0
7611612404129,7611612513883,0
7611612404129,7611612516174,0
7611612404129,7611612520164,0
7611612404136,7611612404150,0
7611612404150,7611612513609,0
7611612404150,7611612513760,0
7611612404211,7611612513883,0
7611612404211,7611612516174,0
7611612404211,7611612520164,0
7611612404310,7611612404402,0
7611612404310,7611612513081,0
7611612404310,7611612515207,0
7611612404334,7611612404341,0
7611612404334,7611612404426,0
7611612404334,7611612404433,0
7611612404341,7611612404433,0
7611612404341,7611612513609,0
7611612404341,7611612513685,0
7611612404341,7611612513760,0
7611612404365,7611612404457,0
7611612404372,7611612404464,0
7611612404372,7611612514552,0
7611612404389,7611612404471,0
7611612404389,7611612404488,0
7611612404389,7611612524919,0
7611612404396,7611612404471,0
7611612404396,7611612404488,0
7611612404396,7611612524919,0
7611612404402,7611612513081,0
7611612404402,7611612515207,0
7611612404419,7611612513081,0
7611612404419,7611612515207,0
7611612404433,7611612514712,0
7611612404433,7611612514927,0
7611612510189,7611612513807,0
7611612510189,7611612513845,0
7611612510189,7611612520102,0
7611612510189,7611612520157,0
7611612513005,7611612513081,0
7611612513005,7611612515207,0
7611612513081,7611612513609,0
7611612513081,7611612513760,0
7611612513081,7611612515207,0
7611612513364,7611612515269,0
7611612513524,7611612514552,0
7611612513609,7611612514552,0
7611612513609,7611612514927,0
7611612513609,7611612515207,0
7611612513760,7611612514552,0
7611612513760,7611612514927,0
7611612513760,7611612515207,0
7611612513807,7611612513845,0
7611612513807,7611612516044,0
7611612513807,7611612516167,0
7611612513807,7611612520102,0
7611612513845,7611612516044,0
7611612513845,7611612516167,0
7611612513845,7611612520157,0
7611612513883,7611612513920,0
7611612513883,7611612516174,0
7611612513883,7611612520058,0
7611612513920,7611612516174,0
7611612513920,7611612520164,0
7611612513968,7611612514989,0
7611612513968,7611612520096,0
7611612514125,7611612520119,0
7611612514842,7611612524544,0
7611612514842,7611612526302,0
7611612514927,7611612515207,0
7611612514989,7611612516297,0
7611612516044,7611612520102,0
7611612516044,7611612520157,0
7611612516136,7611612516143,0
7611612516136,7611612516365,0
7611612516136,7611612516402,0
7611612516143,7611612516228,0
7611612516143,7611612516365,0
7611612516143,7611612516389,0
7611612516167,7611612520102,0
7611612516167,7611612520157,0
7611612516174,7611612520058,0
7611612516174,7611612520164,0
7611612516242,7611612516471,0
7611612516242,7611612516488,0
7611612516273,7611612516297,0
7611612516297,7611612520096,0
7611612516358,7611612520119,0
7611612516365,7611612516389,0
7611612516365,7611612516402,0
7611612516389,7611612516402,0
7611612516464,7611612516471,0
7611612516464,7611612516488,0
7611612516471,7611612516488,0
7611612520010,7611612520119,0
7611612520058,7611612520164,0
7611612520102,7611612520157,0
7611612524926,7611612524933,0
7611612524926,7611612524957,0
7611612524933,7611612524957,0
7611612524964,7611612524971,0
7611612524964,7611612524995,0
7611612524971,7611612524995,0
7613035024021,7613035974685,0
7613035024021,7613035974692,0
7613035024021,8445291061149,0
7613035024038,7613035974692,0
7613035024038,8445291061149,0
7613035974685,8445291061149,0
7613035974692,8445291061149,0
7613312187609,7613312187913,0
7613312187609,7617500044101,0
7613312187685,7613312187876,0
7613312187876,7617027009454,0
7613312187913,7617500044101,0
7613312339022,7616800835280,0
761596160157,761596492289,0
761759557602,810067570022,0
761759557602,853303007005,0
761759557602,853303007012,0
761759557602,853303007029,0
761759557602,853303007166,0
761759557602,853303007524,0
761759557602,853303007678,0
761994324403,780999000655,0
761994324403,780999004530,0
762357000446,762357000477,0
762357000446,762357000682,0
762357000446,762357151100,0
762357000446,762357990327,0
762357000446,762357992055,0
762357000477,762357000682,0
762357000477,762357059598,0
762357000477,762357151100,0
762357000477,762357398888,0
762357000477,762357911674,0
762357000477,762357990327,0
762357000484,762357000514,0
762357000484,762357130501,0
762357000507,762357000514,0
762357000507,762357130501,0
762357000514,762357025050,0
762357000514,762357130501,0
762357000682,762357029058,0
762357000682,762357040688,0
762357000682,762357059604,0
762357000682,762357059611,0
762357000682,762357059635,0
762357000682,762357130006,0
762357000682,762357151100,0
762357000682,762357398888,0
762357000682,762357911674,0
762357017055,762357122483,0
762357017055,762357608055,0
762357020321,762357059635,0
762357020321,762357151100,0
762357029058,762357151100,0
762357040688,762357044112,0
762357040688,762357101990,0
762357040688,762357130501,0
762357040688,762357151100,0
762357040688,762357361110,0
762357042118,762357308238,0
762357044112,762357130006,0
762357044112,762357361110,0
762357044112,762357546258,0
762357059598,762357990327,0
762357059604,762357061324,0
762357059604,762357151100,0
762357059611,762357151100,0
762357059635,762357151100,0
762357061324,762357151100,0
762357101990,762357122001,0
762357101990,762357130006,0
762357122483,762357608055,0
762357130006,762357130501,0
762357130006,762357151100,0
762357130006,762357361110,0
762357151100,762357398888,0
762357151100,762357911674,0
762357151100,762357990327,0
