gtin,canonical,mode_brand,mode_flavor,mode_type,salient_ngrams,dropped_redundant_ngrams,volume_set,pack_set,package_type_set,package_material_set,flavor_set,carbonation_set,sweetener_set,pulp_set,volume_confidence,pack_confidence,volume_consistency,pack_consistency,n_titles,description_evidence,breadcrumb_evidence
7310072000536,apotekarnes ginger soda carbonated no_sugar type_flexible_sweetener_aspartame,Apotekarnes,ginger,soda,['type_flexible_sweetener_aspartame'],"['easter_must_sugar_free', 'easter_must_sugar', 'must_sugar_free', 'must_sugar', 'carbonated', 'no_sugar', 'sugar']",[330.0],[12],[],['pet'],['ginger'],['carbonated'],['no_sugar'],[],0.9,0.875,1.0,1.0,5,"['apotekarnes easter must sugar free is one carbonated soft drink as is a real one bestseller. the easter must has a dark color, skimmar properly and has taste of hops and malt. Must belongs to the swed', 'apotekarnes easter must sugar free is one carbonated soft drink. the easter must has a dark color, skimmar proper and has taste of hops and malt. Must belongs to the swedes available and today can you', 'apotekarnes was formed then stockholms pharmacist went saman i apotekarnes mineral water AB the 2 may 1874. from the start was carried 37 various water species as was sold on pharmacy and i special wa']","['["""" all supplies"""","""" drink"""",""""soda"""",""""soda small""""]', '["""" beverages"""",""""soda"""","""" up to 50cl""""]', '["""" drink"""","""" Cider, must & drink mixer"""","""" Must"""",""""easter must""""]', '["""" drink"""","""" other & drink"""","""" Must""""]', '["""" drink"""",""""soda"""",""""soda small""""]']"
7310072000598,festis orange still sugar content_10_15_environmentally,Festis,orange,,['content_10_15_environmentally'],"['orange_stilldrink_sweetener_sugar', 'stilldrink_sweetener_sugar_health', 'sugar_hydrating_volume_made', 'hydrating_volume_made_orange', 'still', 'sugar']",[200.0],[],[],[],['orange'],['still'],['sugar'],[],0.9,0.0,1.0,1.0,1,['festis comes without strangeness as dyes and preservatives. festis have one cut on 30% less sugar yet similar still fruit drinks on the market and the content is ECOLOGICAL. festis shall well enjoyed'],"['["""" beverages"""","""" still drinks""""]']"
7310072000765,zingo orange soda carbonated no_sugar zero,Zingo,orange,soda,['zero'],"['orange_zero_soda', 'orange_zero', 'orange_zero_soda_caffeine', 'zero_soda_caffeine_15', '10_flavour_orange_orange', 'carbonated', 'no_sugar', 'sugar']",[330.0],[],['can'],[],['orange'],['carbonated'],['no_sugar'],[],0.9,0.0,1.0,1.0,2,['zingo Zero orange is one sugar free carbonated soda with a fresh taste of orange. zingo is one swedish classic which is loved by both children and adults then it introduced in the 1950s. when zingo wa'],"['["""" all supplies"""","""" drink"""",""""soda"""",""""soda small""""]', '["""" drink"""",""""soda"""",""""soda small""""]']"
7310072720250,apotekarnes ginger soda carbonated sugar volume_1400_juice_content,Apotekarnes,ginger,soda,['volume_1400_juice_content'],"['apotekarnes_material_type_paper', '1400_juice_content_naturally', 'volume_1400_juice', '1400_juice_content', 'carbonated', 'sugar']","[330.0, 1400.0]",[4],[],['pet'],['ginger'],['carbonated'],['sugar'],[],0.9,0.875,0.6,1.0,6,"['apotekarnes julmust is one carbonated soft drink as is a real one bestseller. christmas must has a dark color, skimmar properly and has taste of hops and malt. Must belongs to the swedes available and', 'apotekarnes was formed then stockholms pharmacist went saman i apotekarnes mineral water AB the 2 may 1874. from the start was carried 37 various water species as was sold on pharmacy and i special wa', 'information from supplier \napotekarnes julmust is one carbonated soft drink as is a real one bestseller. christmas must has a dark color, skimmar properly and has taste of hops and malt. Must belongs']","['["""" all supplies"""","""" drink"""",""""soda"""",""""soda big""""]', '["""" beverages"""",""""soda"""",""""over 50cl""""]', '["""" drink"""","""" lask"""","""" colasmak""""]', '["""" drink"""",""""soda"""","""" julmust""""]', '["""" drink"""",""""soda"""","""" multipack soda""""]', '["""" drink"""",""""soda"""",""""soda big""""]']"
7310072725804,apotekarnes ginger soda carbonated sugar sweetener_volume_1400,Apotekarnes,ginger,soda,['sweetener_volume_1400'],"['sweetener_sugar_volume_1400', 'sugar_volume_1400', 'soda_easter_must_apotekarnes', 'bag_sweetener_sugar_volume', 'sugar_volume_1400_caffeine', 'carbonated', 'sugar']",[1400.0],[],[],['pet'],['ginger'],['carbonated'],['sugar'],[],0.9,0.0,1.0,1.0,2,"['apotekarnes was formed then stockholms pharmacist went saman i apotekarnes mineral water AB the 2 may 1874. from the start was carried 37 various water species as was sold on pharmacy and i special wa', 'information from supplier \napotekarnes easter must is one carbonated soft drink as is a real one bestseller. the easter must has a dark color, skimmar properly and has taste of hops and malt. Must bel']","['["""" drink"""",""""soda"""","""" multipack soda""""]', '["""" drink"""",""""soda"""",""""soda big""""]']"
7310074002491,raml sa mango carbonated metal_type_bag_naturally,Ramlösa,mango,,['metal_type_bag_naturally'],"['natural_flavour_mango_volume', 'fragrances_natural_flavour_mango', 'flavour_mango_volume_caffeine', 'type_metal_type_bag', 'carbonated']",[330.0],[],[],[],['mango'],['carbonated'],[],[],0.9,0.0,1.0,1.0,1,['frameless are one natural mineral water as njutits then 1707 and tappas immediately at the source in frameless health well. flavored with mango for one juicy and tropical taste. completely without cal'],"['["""" beverages"""","""" water"""","""" carbonated flavored""""]']"
7310074002507,raml sa water carbonated original_carbonic_acid,Ramlösa,,water,['original_carbonic_acid'],"['original_carbonic_acid_carbonated', 'carbonic_acid_carbonated_water', 'acid_carbonated_water_pet', 'carbonic_acid_carbonated', 'carbonated']",[330.0],[12],[],['pet'],[],['carbonated'],[],[],0.9,0.85,1.0,1.0,6,"['ICA has the ambition that always give you the right information. minor changes in the content of the products can take place over time and we therefore asks you to always check before use the informat', 'contains more than 1.5 mg fluoride per liter. should not intas regularly by children below seven years.', ""frameless Original is sweden's natural mineral water with traditions then 1707. natural mineral water is the prettiest the designation a water can get. the mineral water from frameless health well may""]","['["""" act"""","""" drink"""","""" water - soda"""","""" carbonated water""""]', '["""" all supplies"""","""" drink"""","""" water"""","""" water small""""]', '["""" beverages"""","""" water"""","""" carbonated natural""""]', '["""" drink"""","""" water"""","""" carbonated & natural""""]', '["""" drink"""","""" water"""","""" multipack water""""]', '["""" drink"""","""" water"""","""" water small""""]']"
7310074002514,raml sa citrus water carbonated type_bag_flavour,Ramlösa,citrus,water,['type_bag_flavour'],"['citrus', 'type_bag_flavour_citrus', 'citrus_material_type_flexible', 'bag_flavour_citrus', 'citrus_carbonated_water', 'carbonated']",[330.0],[12],[],[],['citrus'],['carbonated'],[],[],0.9,0.85,1.0,1.0,5,"['ICA has the ambition that always give you the right information. minor changes in the content of the products can take place over time and we therefore asks you to always check before use the informat', 'contains more than 1.5 mg fluoride per liter. should not intas regularly by children below seven years.', 'frameless are sweden natural mineral water with traditions then 1707. natural mineral water is the prettiest the designation a water can get. the mineral water from frameless health well may its good']","['["""" all supplies"""","""" drink"""","""" water"""","""" water small""""]', '["""" beverages"""","""" water"""","""" carbonated flavored""""]', '["""" drink"""","""" water"""","""" carbonated & flavored""""]', '["""" drink"""","""" water"""","""" multipack water""""]', '["""" drink"""","""" water"""","""" water small""""]']"
7310074002521,raml sa pomegranate water carbonated type_flexible_caffeine_15,Ramlösa,pomegranate,water,['type_flexible_caffeine_15'],"['pomegranate_carbonated_water', 'pomegranate_carbonated', 'pomegranate', 'material_type_flexible_caffeine', 'carbonated']",[330.0],[12],[],['pet'],['pomegranate'],['carbonated'],[],[],0.9,0.85,1.0,1.0,5,"['contains more than 1.5 mg fluoride per liter. should not intas regularly by children below seven years.', 'frameless are sweden natural mineral water with traditions then 1707. natural mineral water is the prettiest the designation a water can get. the mineral water from frameless health well may its good', 'information from supplier \nframeless are one natural mineral water as njutits then 1707 and tappas immediately at the source in frameless health well. frameless pomegranate has a fruity and exciting c']","['["""" all supplies"""","""" drink"""","""" water"""","""" water small""""]', '["""" beverages"""","""" water"""","""" carbonated flavored""""]', '["""" drink"""","""" water"""","""" carbonated & flavored""""]', '["""" drink"""","""" water"""","""" multipack water""""]', '["""" drink"""","""" water"""","""" water small""""]']"
7310074005058,raml sa elderflower water carbonated lime elder,Ramlösa,elderflower,water,['elder'],"['elder_lime', 'flavour_lime_elderflower', 'flavour_lime_elderflower_immune', 'lime_elderflower_immune_support', 'lime_elderflower_immune', 'carbonated']",[330.0],[12],[],[],"['elderflower', 'lime']",['carbonated'],[],[],0.9,0.85,1.0,1.0,3,"['frameless are one natural mineral water as njutits then 1707 and tappas immediately at the source in frameless health well. frameless elder Lime has a classic taste of swedish summer. frameless is not', 'information from supplier \nframeless are one natural mineral water as njutits then 1707 and tappas immediately at the source in frameless health well. frameless elder Lime has a classic taste of swedi']","['["""" act"""","""" drink"""","""" water - soda"""","""" small soda""""]', '["""" beverages"""","""" water"""","""" carbonated flavored""""]', '["""" drink"""","""" water"""","""" multipack water""""]']"
7310074006000,raml sa watermelon water carbonated type_flexible_flavour,Ramlösa,watermelon,water,['type_flexible_flavour'],"['type_flexible_flavour_watermelon', 'flexible_flavour_watermelon_volume', 'flexible_flavour_watermelon', 'carbonization_carbonated_frameless_watermelon', 'watermelon_material_type_flexible', 'carbonated']",[330.0],[12],[],[],['watermelon'],['carbonated'],[],[],0.9,0.875,1.0,1.0,3,['frameless are one natural mineral water as njutits then 1707 and tappas immediately at the source in frameless health well. frameless watermelon have a fresh and cute ton with summer feeling. frameles'],"['["""" act"""","""" drink"""","""" water - soda"""","""" carbonated water""""]', '["""" drink"""","""" water"""","""" flavored water""""]']"
7310074006253,zingo orange soda carbonated sugar paper_flavour,Zingo,orange,soda,['paper_flavour'],"['paper_flavour_orange_zingo', 'orange_zingo_orange_juice', 'antioxidants_sweetener_sugar_volume', 'natural_sweetener_sugar_flavour', 'sugar_flavour_orange_immune', 'carbonated', 'sugar']",[330.0],[10],['can'],[],['orange'],['carbonated'],['sugar'],[],0.9,0.85,1.0,1.0,2,"['ingredients ingredients: carbonated water, sugar, orange juice (8%) from concentrate, acid (citric acid), preservative (potassium sorbate), natural orange room, antioxidant (ascorbic acid), dye (carot']","['["""" act"""","""" drink"""","""" water - soda"""","""" small soda""""]', '["""" drink""""]']"
7310074008097,raml sa pear water carbonated caffeine_15_25,Ramlösa,pear,water,['caffeine_15_25'],"['pear', 'pear_caffeine_15_25', 'pear_carbonated_water_pet', 'pear_caffeine_15', 'flavour_pear', 'carbonated']",[330.0],[12],[],['pet'],['pear'],['carbonated'],[],[],0.9,0.85,1.0,1.0,4,"['frameless are one natural mineral water as njutits then\n1707 and tappas immediately at the source in frameless health well.\nflavored with natural taste of pears, completely without calories. \nframeles', 'frameless are sweden natural mineral water with traditions then 1707. natural mineral water is the prettiest the designation a water can get. the mineral water from frameless health well may its good']","['["""" all supplies"""","""" drink"""","""" water"""","""" water small""""]', '["""" beverages"""","""" water"""","""" carbonated flavored""""]', '["""" drink"""","""" water"""","""" carbonated & flavored""""]', '["""" drink"""","""" water"""","""" water small""""]']"
7310074009278,zingo orange carbonated sugar 10x33cl_volume_juice_content,Zingo,orange,,['10x33cl_volume_juice_content'],"['zingo_10x33cl_volume_juice', 'antioxidants_zingo_orange_incl.', 'orange_incl._pant_sweetener', 'natural_flavour_orange_material', 'carbonated', 'sugar']",[330.0],[10],['can'],[],['orange'],['carbonated'],['sugar'],[],0.9,0.9,1.0,1.0,2,['zingo orange is a carbonated soda with a fresh taste of orange. zingo is one swedish classic which is loved by children in all ages then it introduced in the 1950s. when zingo was launched was called'],"['["""" beverages"""",""""soda"""","""" multipack""""]', '["""" drink"""",""""soda"""",""""soda multipack""""]']"
7310074010250,raml sa apple water carbonated raspberry flavoured_type_bag_health,Ramlösa,apple,water,['flavoured_type_bag_health'],"['minerals_hydrating_flavour_apple', 'raspberry_carbonization_carbonated_naturally', 'type_flavoured_type_bag', 'bag_health_claims_good', 'carbonated']",[330.0],[12],[],[],"['apple', 'raspberry']",['carbonated'],[],[],0.9,0.85,1.0,1.0,1,['frameless are sweden natural mineral water with traditions then 1707. natural mineral water is the prettiest the designation a water can get. the mineral water from frameless health well may its good'],"['["""" drink"""","""" water"""","""" carbonated & flavored""""]']"
7310090150534,bob orange soda still sugar peach made,BOB,orange,soda,['made'],"['peach_orange', 'made_peach_orange', 'peach', 'flavour_peach_orange', 'orange_peach_soft_drink', 'still', 'sugar']",[1000.0],[],[],[],"['orange', 'peach']",['still'],['sugar'],[],0.9,0.0,1.0,1.0,3,"['BOB soft drink with a refreshing and lovely taste of orange and peach, enriched with vitamin c. a good and easily fixed meal drink that fits the whole family.\ndilute the concentrate 1 + 4 with water a', 'soft drink orange and peach. contains vitamin c. dilution 1 + 4 ger 1 liter ready-to-drink beverage. made in sweden.\ndiluted 1+ 4, ger 1 liter.\nopened packaging is durable 4-5 days in cold (at most +']","['["""" all supplies"""","""" drink"""","""" juice & fruit drinks"""","""" not chilled fruit drink""""]', '["""" beverages"""","""" fruit & berry drinks""""]', '["""" dairy, cheese & eggs"""","""" Juice, fruit drink & smoothie"""","""" not chilled fruit drink""""]']"
